analytic_reference_contained,basis,carry,directed_rounding_or_mpfr,endpoint_evaluation_path,excluded_from_authoritative,floating_point_enclosure_candidate,h,horizon,interval_kind,lower,message,native_validation_passed,order,polynomial_width,protocol,remainder_width,runtime_s,state_index,step_index,system,time,tool,upper,variant,width
True,complete_total_degree_3,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.01,4.0,endpoint_raw,-0.14106612913474642,,True,3,0.28202297203803844,native_practical,0.00010928623145438815,0.000147,0,228,harmonic,2.2799999999999954,flowstar,0.14106612913474642,root_cause_fixed_order_3,0.28213225826949284
True,complete_total_degree_3,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.01,4.0,endpoint_raw,-0.14106612913474642,,True,3,0.28202297203803844,native_practical,0.00010928623145438815,0.000147,1,228,harmonic,2.2799999999999954,flowstar,0.14106612913474642,root_cause_fixed_order_3,0.28213225826949284
True,complete_total_degree_3,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.01,4.0,endpoint_raw,-0.14116729100783726,,True,3,0.2822240658807456,native_practical,0.00011051613492889893,0.00015,0,229,harmonic,2.289999999999995,flowstar,0.14116729100783726,root_cause_fixed_order_3,0.2823345820156745
True,complete_total_degree_3,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.01,4.0,endpoint_raw,-0.14116729100783726,,True,3,0.2822240658807456,native_practical,0.00011051613492889893,0.00015,1,229,harmonic,2.289999999999995,flowstar,0.14116729100783726,root_cause_fixed_order_3,0.2823345820156745
True,complete_total_degree_3,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.01,4.0,endpoint_raw,-0.14125434749497282,,True,3,0.2823969366118073,native_practical,0.00011175837813827193,0.000149,0,230,harmonic,2.299999999999995,flowstar,0.14125434749497282,root_cause_fixed_order_3,0.28250869498994563
True,complete_total_degree_3,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.01,4.0,endpoint_raw,-0.14125434749497282,,True,3,0.2823969366118073,native_practical,0.00011175837813827193,0.000149,1,230,harmonic,2.299999999999995,flowstar,0.14125434749497282,root_cause_fixed_order_3,0.28250869498994563
True,complete_total_degree_3,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.01,4.0,endpoint_raw,-0.14132729000663063,,True,3,0.2825415669436477,native_practical,0.00011301306961358002,0.000151,0,231,harmonic,2.3099999999999947,flowstar,0.14132729000663063,root_cause_fixed_order_3,0.28265458001326127
True,complete_total_degree_3,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.01,4.0,endpoint_raw,-0.14132729000663063,,True,3,0.2825415669436477,native_practical,0.00011301306961358002,0.000151,1,231,harmonic,2.3099999999999947,flowstar,0.14132729000663063,root_cause_fixed_order_3,0.28265458001326127
True,complete_total_degree_3,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.01,4.0,endpoint_raw,-0.14138611136587917,,True,3,0.28265794241280123,native_practical,0.00011428031895710297,0.000149,0,232,harmonic,2.3199999999999945,flowstar,0.14138611136587917,root_cause_fixed_order_3,0.28277222273175834
True,complete_total_degree_3,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.01,4.0,endpoint_raw,-0.14138611136587917,,True,3,0.28265794241280123,native_practical,0.00011428031895710297,0.000149,1,232,harmonic,2.3199999999999945,flowstar,0.14138611136587917,root_cause_fixed_order_3,0.28277222273175834
True,complete_total_degree_3,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.01,4.0,endpoint_raw,-0.14143080580910705,,True,3,0.28274605138135966,native_practical,0.00011556023685441294,0.000148,0,233,harmonic,2.3299999999999943,flowstar,0.14143080580910705,root_cause_fixed_order_3,0.2828616116182141
True,complete_total_degree_3,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.01,4.0,endpoint_raw,-0.14143080580910705,,True,3,0.28274605138135966,native_practical,0.00011556023685441294,0.000148,1,233,harmonic,2.3299999999999943,flowstar,0.14143080580910705,root_cause_fixed_order_3,0.2828616116182141
True,complete_total_degree_3,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.01,4.0,endpoint_raw,-0.14146136898661082,,True,3,0.28280588503813503,native_practical,0.00011685293508658092,0.000147,0,234,harmonic,2.339999999999994,flowstar,0.14146136898661082,root_cause_fixed_order_3,0.28292273797322165
True,complete_total_degree_3,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.01,4.0,endpoint_raw,-0.14146136898661082,,True,3,0.28280588503813503,native_practical,0.00011685293508658092,0.000147,1,234,harmonic,2.339999999999994,flowstar,0.14146136898661082,root_cause_fixed_order_3,0.28292273797322165
True,complete_total_degree_3,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.01,4.0,endpoint_raw,-0.14147779796304202,,True,3,0.28283743739954154,native_practical,0.00011815852654250539,0.00015,0,235,harmonic,2.349999999999994,flowstar,0.14147779796304202,root_cause_fixed_order_3,0.28295559592608405
True,complete_total_degree_3,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.01,4.0,endpoint_raw,-0.14147779796304202,,True,3,0.28283743739954154,native_practical,0.00011815852654250539,0.00015,1,235,harmonic,2.349999999999994,flowstar,0.14147779796304202,root_cause_fixed_order_3,0.28295559592608405
True,complete_total_degree_3,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.01,4.0,endpoint_raw,-0.1414800912177124,,True,3,0.2828407053101934,native_practical,0.00011947712523136392,0.00015,0,236,harmonic,2.3599999999999937,flowstar,0.1414800912177124,root_cause_fixed_order_3,0.2829601824354248
True,complete_total_degree_3,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.01,4.0,endpoint_raw,-0.1414800912177124,,True,3,0.2828407053101934,native_practical,0.00011947712523136392,0.00015,1,236,harmonic,2.3599999999999937,flowstar,0.1414800912177124,root_cause_fixed_order_3,0.2829601824354248
True,complete_total_degree_3,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.01,4.0,endpoint_raw,-0.14146824864475788,,True,3,0.2828156884432205,native_practical,0.00012080884629518897,0.00015,0,237,harmonic,2.3699999999999934,flowstar,0.14146824864475788,root_cause_fixed_order_3,0.28293649728951575
True,complete_total_degree_3,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.01,4.0,endpoint_raw,-0.14146824864475788,,True,3,0.2828156884432205,native_practical,0.00012080884629518897,0.00015,1,237,harmonic,2.3699999999999934,flowstar,0.14146824864475788,root_cause_fixed_order_3,0.28293649728951575
True,complete_total_degree_3,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.01,4.0,endpoint_raw,-0.1414422715531616,,True,3,0.2827623893003016,native_practical,0.00012215380602156924,0.000149,0,238,harmonic,2.3799999999999932,flowstar,0.1414422715531616,root_cause_fixed_order_3,0.2828845431063232
True,complete_total_degree_3,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.01,4.0,endpoint_raw,-0.1414422715531616,,True,3,0.2827623893003016,native_practical,0.00012215380602156924,0.000149,1,238,harmonic,2.3799999999999932,flowstar,0.1414422715531616,root_cause_fixed_order_3,0.2828845431063232
True,complete_total_degree_3,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.01,4.0,endpoint_raw,-0.141402162666635,,True,3,0.2826808132114135,native_practical,0.0001235121218564771,0.000149,0,239,harmonic,2.389999999999993,flowstar,0.141402162666635,root_cause_fixed_order_3,0.28280432533327
True,complete_total_degree_3,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.01,4.0,endpoint_raw,-0.141402162666635,,True,3,0.2826808132114135,native_practical,0.0001235121218564771,0.000149,1,239,harmonic,2.389999999999993,flowstar,0.141402162666635,root_cause_fixed_order_3,0.28280432533327
True,complete_total_degree_3,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.01,4.0,endpoint_raw,-0.14134792612335773,,True,3,0.2825709683342982,native_practical,0.00012488391241722362,0.000148,0,240,harmonic,2.399999999999993,flowstar,0.14134792612335773,root_cause_fixed_order_3,0.28269585224671545
True,complete_total_degree_3,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.01,4.0,endpoint_raw,-0.14134792612335773,,True,3,0.2825709683342982,native_practical,0.00012488391241722362,0.000148,1,240,harmonic,2.399999999999993,flowstar,0.14134792612335773,root_cause_fixed_order_3,0.28269585224671545
True,complete_total_degree_3,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.01,4.0,endpoint_raw,-0.14127956747557655,,True,3,0.2824328656536475,native_practical,0.0001262692975055424,0.000147,0,241,harmonic,2.4099999999999926,flowstar,0.14127956747557655,root_cause_fixed_order_3,0.2825591349511531
True,complete_total_degree_3,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.01,4.0,endpoint_raw,-0.14127956747557655,,True,3,0.2824328656536475,native_practical,0.0001262692975055424,0.000147,1,241,harmonic,2.4099999999999926,flowstar,0.14127956747557655,root_cause_fixed_order_3,0.2825591349511531
True,complete_total_degree_3,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.01,4.0,endpoint_raw,-0.14119709368906241,,True,3,0.282266518980004,native_practical,0.00012766839812080306,0.00015,0,242,harmonic,2.4199999999999924,flowstar,0.14119709368906241,root_cause_fixed_order_3,0.28239418737812483
True,complete_total_degree_3,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.01,4.0,endpoint_raw,-0.14119709368906241,,True,3,0.282266518980004,native_practical,0.00012766839812080306,0.00015,1,242,harmonic,2.4199999999999924,flowstar,0.14119709368906241,root_cause_fixed_order_3,0.28239418737812483
True,complete_total_degree_3,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.01,4.0,endpoint_raw,-0.14110051314242683,,True,3,0.2820719449483803,native_practical,0.00012908133647335563,0.00015,0,243,harmonic,2.429999999999992,flowstar,0.14110051314242683,root_cause_fixed_order_3,0.28220102628485366
True,complete_total_degree_3,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.01,4.0,endpoint_raw,-0.14110051314242683,,True,3,0.2820719449483803,native_practical,0.00012908133647335563,0.00015,1,243,harmonic,2.429999999999992,flowstar,0.14110051314242683,root_cause_fixed_order_3,0.28220102628485366
True,complete_total_degree_3,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.01,4.0,endpoint_raw,-0.14098983562629677,,True,3,0.2818491630165955,native_practical,0.00013050823599800707,0.00015,0,244,harmonic,2.439999999999992,flowstar,0.14098983562629677,root_cause_fixed_order_3,0.28197967125259354
True,complete_total_degree_3,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.01,4.0,endpoint_raw,-0.14098983562629677,,True,3,0.2818491630165955,native_practical,0.00013050823599800707,0.00015,1,244,harmonic,2.439999999999992,flowstar,0.14098983562629677,root_cause_fixed_order_3,0.28197967125259354
True,complete_total_degree_3,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.01,4.0,endpoint_raw,-0.1408650723423484,,True,3,0.28159819546332915,native_practical,0.00013194922136763098,0.000149,0,245,harmonic,2.4499999999999917,flowstar,0.1408650723423484,root_cause_fixed_order_3,0.2817301446846968
True,complete_total_degree_3,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.01,4.0,endpoint_raw,-0.1408650723423484,,True,3,0.28159819546332915,native_practical,0.00013194922136763098,0.000149,1,245,harmonic,2.4499999999999917,flowstar,0.1408650723423484,root_cause_fixed_order_3,0.2817301446846968
True,complete_total_degree_3,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.01,4.0,endpoint_raw,-0.14072623590220026,,True,3,0.2813190673858936,native_practical,0.00013340441850691188,0.00015,0,246,harmonic,2.4599999999999915,flowstar,0.14072623590220026,root_cause_fixed_order_3,0.28145247180440053
True,complete_total_degree_3,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.01,4.0,endpoint_raw,-0.14072623590220026,,True,3,0.2813190673858936,native_practical,0.00013340441850691188,0.00015,1,246,harmonic,2.4599999999999915,flowstar,0.14072623590220026,root_cause_fixed_order_3,0.28145247180440053
True,complete_total_degree_3,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.01,4.0,endpoint_raw,-0.14057334032616509,,True,3,0.2810118066977239,native_practical,0.0001348739546062251,0.000148,0,247,harmonic,2.4699999999999913,flowstar,0.14057334032616509,root_cause_fixed_order_3,0.28114668065233017
True,complete_total_degree_3,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.01,4.0,endpoint_raw,-0.14057334032616509,,True,3,0.2810118066977239,native_practical,0.0001348739546062251,0.000148,1,247,harmonic,2.4699999999999913,flowstar,0.14057334032616509,root_cause_fixed_order_3,0.28114668065233017
True,complete_total_degree_3,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.01,4.0,endpoint_raw,-0.14040640104186125,,True,3,0.28067644412558684,native_practical,0.00013635795813565332,0.000148,0,248,harmonic,2.479999999999991,flowstar,0.14040640104186125,root_cause_fixed_order_3,0.2808128020837225
True,complete_total_degree_3,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.01,4.0,endpoint_raw,-0.14040640104186125,,True,3,0.28067644412558684,native_practical,0.00013635795813565332,0.000148,1,248,harmonic,2.479999999999991,flowstar,0.14040640104186125,root_cause_fixed_order_3,0.2808128020837225
True,complete_total_degree_3,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.01,4.0,endpoint_raw,-0.1402254348826834,,True,3,0.28031301320650764,native_practical,0.00013785655885914145,0.000148,0,249,harmonic,2.489999999999991,flowstar,0.1402254348826834,root_cause_fixed_order_3,0.2804508697653668
True,complete_total_degree_3,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.01,4.0,endpoint_raw,-0.1402254348826834,,True,3,0.28031301320650764,native_practical,0.00013785655885914145,0.000148,1,249,harmonic,2.489999999999991,flowstar,0.1402254348826834,root_cause_fixed_order_3,0.2804508697653668
True,complete_total_degree_3,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.01,4.0,endpoint_raw,-0.14003046008613276,,True,3,0.27992155028441673,native_practical,0.00013936988784879064,0.00015,0,250,harmonic,2.4999999999999907,flowstar,0.14003046008613276,root_cause_fixed_order_3,0.2800609201722655
True,complete_total_degree_3,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.01,4.0,endpoint_raw,-0.14003046008613276,,True,3,0.27992155028441673,native_practical,0.00013936988784879064,0.00015,1,250,harmonic,2.4999999999999907,flowstar,0.14003046008613276,root_cause_fixed_order_3,0.2800609201722655
True,complete_total_degree_3,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.01,4.0,endpoint_raw,-0.1398214962920071,,True,3,0.27950209450651486,native_practical,0.00014089807749929282,0.00015,0,251,harmonic,2.5099999999999905,flowstar,0.1398214962920071,root_cause_fixed_order_3,0.2796429925840142
True,complete_total_degree_3,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.01,4.0,endpoint_raw,-0.1398214962920071,,True,3,0.27950209450651486,native_practical,0.00014089807749929282,0.00015,1,251,harmonic,2.5099999999999905,flowstar,0.1398214962920071,root_cause_fixed_order_3,0.2796429925840142
True,complete_total_degree_3,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.01,4.0,endpoint_raw,-0.1395985645404505,,True,3,0.27905468781935844,native_practical,0.00014244126154250715,0.000149,0,252,harmonic,2.5199999999999902,flowstar,0.1395985645404505,root_cause_fixed_order_3,0.279197129080901
True,complete_total_degree_3,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.01,4.0,endpoint_raw,-0.1395985645404505,,True,3,0.27905468781935844,native_practical,0.00014244126154250715,0.000149,1,252,harmonic,2.5199999999999902,flowstar,0.1395985645404505,root_cause_fixed_order_3,0.279197129080901
True,complete_total_degree_3,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.01,4.0,endpoint_raw,-0.1393616872698635,,True,3,0.2785793749646648,native_practical,0.0001439995750621794,0.000162,0,253,harmonic,2.52999999999999,flowstar,0.1393616872698635,root_cause_fixed_order_3,0.278723374539727
True,complete_total_degree_3,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.01,4.0,endpoint_raw,-0.1393616872698635,,True,3,0.2785793749646648,native_practical,0.0001439995750621794,0.000162,1,253,harmonic,2.52999999999999,flowstar,0.1393616872698635,root_cause_fixed_order_3,0.278723374539727
True,complete_total_degree_3,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.01,4.0,endpoint_raw,-0.13911088831467341,,True,3,0.27807620347483797,native_practical,0.00014557315450880584,0.000147,0,254,harmonic,2.53999999999999,flowstar,0.13911088831467341,root_cause_fixed_order_3,0.27822177662934683
True,complete_total_degree_3,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.01,4.0,endpoint_raw,-0.13911088831467341,,True,3,0.27807620347483797,native_practical,0.00014557315450880584,0.000147,1,254,harmonic,2.53999999999999,flowstar,0.13911088831467341,root_cause_fixed_order_3,0.27822177662934683
True,complete_total_degree_3,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.01,4.0,endpoint_raw,-0.13884619290296493,,True,3,0.2775452236682152,native_practical,0.00014716213771464256,0.000148,0,255,harmonic,2.5499999999999896,flowstar,0.13884619290296493,root_cause_fixed_order_3,0.27769238580592986
True,complete_total_degree_3,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.01,4.0,endpoint_raw,-0.13884619290296493,,True,3,0.2775452236682152,native_practical,0.00014716213771464256,0.000148,1,255,harmonic,2.5499999999999896,flowstar,0.13884619290296493,root_cause_fixed_order_3,0.27769238580592986
True,complete_total_degree_3,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.01,4.0,endpoint_raw,-0.13856762765397204,,True,3,0.2769864886440352,native_practical,0.00014876666390886193,0.000147,0,256,harmonic,2.5599999999999894,flowstar,0.13856762765397204,root_cause_fixed_order_3,0.2771352553079441
True,complete_total_degree_3,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.01,4.0,endpoint_raw,-0.13856762765397204,,True,3,0.2769864886440352,native_practical,0.00014876666390886193,0.000147,1,256,harmonic,2.5599999999999894,flowstar,0.13856762765397204,root_cause_fixed_order_3,0.2771352553079441
True,complete_total_degree_3,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.01,4.0,endpoint_raw,-0.13827522057543026,,True,3,0.27640005427712766,native_practical,0.0001503868737328573,0.000149,0,257,harmonic,2.569999999999989,flowstar,0.13827522057543026,root_cause_fixed_order_3,0.2765504411508605
